date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2026-07-14 00:00:00,209.7,118.2,146.41,149.38,143.15,144.57,146.62,2549.6,2699.5,4515.7,2026-07-13 14:28:11,2026-07-13 23:38:54
2026-07-14 01:00:00,196.99,122.6,140.49,133.02,196.99,143.71,141.19,2290.6,2256.1,3853.5,2026-07-13 14:27:21,2026-07-14 00:39:56
2026-07-14 02:00:00,191.26,92.56,134.18,128.29,92.56,136.73,135.3,2186.9,2288.3,3845.4,2026-07-13 14:30:06,2026-07-14 01:39:56
2026-07-14 03:00:00,141.55,75.01,128.9,134.45,108.97,119.91,128.05,2361.4,2492.8,4196.6,2026-07-13 14:09:17,2026-07-14 02:39:34
2026-07-14 04:00:00,156.08,104.61,129.19,127.65,116.45,122.25,127.15,2347.2,2560.9,4299.3,2026-07-13 14:27:44,2026-07-14 03:39:00
2026-07-14 05:00:00,163.14,114.29,139.97,132.53,136.44,143.36,140.52,2100.8,2459.1,3881.1,2026-07-13 14:23:12,2026-07-14 04:39:48
2026-07-14 06:00:00,158.09,89.96,148.68,142.43,120.21,145.36,147.47,3370.3,3310.3,5489.9,2026-07-13 14:45:28,2026-07-14 05:39:40
2026-07-14 07:00:00,174.5,121.24,148.84,149.03,147.21,146.53,147.53,3628.9,3153.3,5797.2,2026-07-13 14:31:23,2026-07-14 06:39:55
2026-07-14 08:00:00,199.89,107.2,140.84,124.35,162.43,146.18,141.91,3991.3,3543.8,6193.1,2026-07-13 14:11:54,2026-07-14 07:38:55
2026-07-14 09:00:00,196.79,87.39,122.23,118.7,190.0,130.6,124.74,4608.7,4113.6,7412.5,2026-07-13 14:06:45,2026-07-14 08:39:48
2026-07-14 10:00:00,166.9,75.71,104.78,97.55,76.01,112.24,106.6,4928.6,4592.6,8133.9,2026-07-13 14:06:25,2026-07-14 09:39:57
2026-07-14 11:00:00,137.39,34.0,87.8,96.3,59.49,89.85,90.38,6056.6,5694.0,9655.7,2026-07-13 14:06:29,2026-07-14 10:39:47
2026-07-14 12:00:00,120.0,-4.83,57.78,80.31,0.4,53.34,56.39,6879.8,6624.7,11201.3,2026-07-13 14:15:20,2026-07-14 11:39:09
2026-07-14 13:00:00,82.63,-10.18,44.03,82.63,-2.86,26.21,37.56,7059.1,6837.9,11682.9,2026-07-13 14:15:24,2026-07-14 12:39:55
2026-07-14 14:00:00,110.57,-10.0,36.72,57.91,0.25,4.91,22.96,7087.4,7188.1,12295.5,2026-07-13 14:15:20,2026-07-14 13:39:41
2026-07-14 15:00:00,102.52,-6.49,53.78,67.51,73.09,32.37,42.66,7350.4,7537.8,12667.6,2026-07-13 14:15:20,2026-07-14 14:39:48
2026-07-14 16:00:00,108.66,25.32,80.42,67.4,51.7,78.62,77.17,5625.8,5616.5,9560.0,2026-07-13 14:15:20,2026-07-14 15:39:56
2026-07-14 17:00:00,146.75,31.3,110.39,103.5,88.86,109.76,109.76,5617.0,5430.8,9341.6,2026-07-13 14:15:20,2026-07-14 16:38:58
2026-07-14 18:00:00,203.64,95.66,145.44,124.61,148.97,154.22,149.25,4382.5,4287.5,7375.6,2026-07-13 14:20:02,2026-07-14 17:39:45
2026-07-14 19:00:00,283.62,115.0,186.02,151.24,184.97,198.32,194.8,5980.3,5680.3,10043.4,2026-07-13 14:26:20,2026-07-14 18:39:48
2026-07-14 20:00:00,295.0,-22.36,204.86,171.39,276.02,196.3,209.27,6619.0,6334.1,11202.4,2026-07-13 14:29:25,2026-07-14 19:39:50
2026-07-14 21:00:00,517.63,165.9,205.69,168.83,274.11,238.72,215.9,6183.8,5925.4,10689.7,2026-07-13 14:23:45,2026-07-14 20:39:00
2026-07-14 22:00:00,348.74,152.94,186.43,173.51,219.97,198.47,191.54,6137.2,5879.1,10788.6,2026-07-13 14:31:13,2026-07-14 21:39:59
2026-07-14 23:00:00,292.65,134.73,166.35,138.58,162.12,175.44,170.48,4935.7,4716.5,8518.0,2026-07-13 15:03:30,2026-07-14 22:39:48
2026-07-15 00:00:00,400.0,116.44,156.58,147.89,122.1,151.57,156.29,2248.6,2352.4,3906.6,2026-07-14 14:38:37,2026-07-14 23:39:58
2026-07-15 01:00:00,157.39,102.1,142.91,144.89,133.92,136.22,142.17,2187.6,2245.8,3812.0,2026-07-14 14:20:10,2026-07-15 00:39:08
2026-07-15 02:00:00,151.19,73.41,133.79,141.76,146.33,125.31,131.09,1857.2,2055.9,3331.8,2026-07-14 14:22:14,2026-07-15 01:39:19
2026-07-15 03:00:00,142.48,74.9,127.26,140.0,106.0,118.87,123.48,2118.7,2090.9,3610.9,2026-07-14 14:20:05,2026-07-15 02:39:34
2026-07-15 04:00:00,148.03,59.2,127.49,144.37,110.0,117.88,122.77,1961.7,2010.7,3404.8,2026-07-14 14:22:06,2026-07-15 03:39:48
2026-07-15 05:00:00,164.59,106.43,137.81,148.07,121.42,131.72,133.28,1869.6,1941.9,3179.5,2026-07-14 14:20:37,2026-07-15 04:39:58
2026-07-15 06:00:00,190.98,100.01,155.25,157.65,121.42,151.36,151.69,2518.0,2261.7,3896.4,2026-07-14 14:09:17,2026-07-15 05:39:43
2026-07-15 07:00:00,208.56,126.42,156.48,160.19,157.35,153.69,153.66,2820.6,2676.6,4583.2,2026-07-14 14:09:17,2026-07-15 06:39:19
2026-07-15 08:00:00,181.7,112.35,147.98,150.2,142.58,143.5,146.32,3270.8,3325.1,5695.5,2026-07-14 14:09:17,2026-07-15 07:39:24
2026-07-15 09:00:00,174.98,96.18,129.47,127.35,118.5,129.49,128.79,3369.1,3664.3,5774.0,2026-07-14 14:09:17,2026-07-15 08:39:26
2026-07-15 10:00:00,197.49,58.01,113.15,103.56,70.6,108.62,113.07,5054.9,5217.4,8701.3,2026-07-14 14:20:23,2026-07-15 09:39:56
2026-07-15 11:00:00,161.19,48.4,89.7,93.51,89.6,84.3,88.36,5347.8,5400.0,8836.9,2026-07-14 14:09:17,2026-07-15 10:39:32
2026-07-15 12:00:00,161.41,36.07,69.38,81.44,104.14,74.88,66.01,5986.6,6017.5,10222.6,2026-07-14 14:08:26,2026-07-15 11:39:40
2026-07-15 13:00:00,121.42,32.02,59.05,73.87,40.35,72.02,56.81,6360.1,6791.2,11152.9,2026-07-14 14:06:48,2026-07-15 12:39:59
2026-07-15 14:00:00,134.74,-2.77,52.7,74.51,133.29,50.31,51.79,6167.1,6427.6,10719.0,2026-07-14 14:06:48,2026-07-15 13:39:12
2026-07-15 15:00:00,151.77,26.5,69.68,75.65,149.98,85.26,74.64,5741.0,6190.3,10258.6,2026-07-14 14:08:26,2026-07-15 14:39:56
2026-07-15 16:00:00,166.89,51.55,100.29,86.59,133.0,128.58,108.91,5399.8,5720.9,9452.2,2026-07-14 14:12:21,2026-07-15 15:39:45
2026-07-15 17:00:00,194.2,61.96,131.26,102.99,135.0,146.62,137.06,4802.1,4659.9,7960.9,2026-07-14 14:20:10,2026-07-15 16:39:25
2026-07-15 18:00:00,200.5,97.75,158.44,147.4,160.3,163.08,162.28,4446.5,4220.2,7207.4,2026-07-14 14:27:15,2026-07-15 17:39:47
2026-07-15 19:00:00,425.6,142.34,203.34,192.98,220.0,214.38,208.07,6199.8,5676.7,10031.6,2026-07-14 14:24:39,2026-07-15 18:39:05
2026-07-15 20:00:00,539.3,180.0,234.48,193.68,499.0,270.36,242.76,5724.1,5555.7,9849.5,2026-07-14 14:06:49,2026-07-15 19:39:13
2026-07-15 21:00:00,338.1,170.02,220.95,206.9,198.3,238.04,226.54,5327.7,4849.6,8932.5,2026-07-14 14:06:51,2026-07-15 20:39:42
2026-07-15 22:00:00,435.19,127.06,193.87,195.91,127.06,195.67,194.75,4909.6,4493.4,8462.6,2026-07-14 14:21:52,2026-07-15 21:39:38
2026-07-15 23:00:00,240.4,145.66,170.43,164.85,151.15,166.7,169.08,4046.6,3581.1,6650.2,2026-07-14 14:45:40,2026-07-15 22:39:55
2026-07-16 00:00:00,178.49,122.04,163.56,176.97,144.86,154.09,162.42,2530.9,2360.6,4084.1,2026-07-15 14:00:35,2026-07-15 23:39:35
2026-07-16 01:00:00,172.49,107.85,152.9,159.85,144.86,140.56,149.47,2275.4,2067.4,3846.4,2026-07-15 14:09:20,2026-07-16 00:39:37
2026-07-16 02:00:00,217.46,129.01,147.54,148.95,150.1,141.65,142.59,2311.9,2095.4,3691.7,2026-07-15 14:01:00,2026-07-16 01:39:20
2026-07-16 03:00:00,188.3,129.95,144.3,145.65,160.01,145.48,140.48,2606.0,2388.3,4326.1,2026-07-15 14:02:08,2026-07-16 02:39:48
2026-07-16 04:00:00,183.57,133.01,147.76,144.94,162.5,152.31,146.13,2204.5,2181.4,3903.7,2026-07-15 14:01:41,2026-07-16 03:39:45
2026-07-16 05:00:00,175.46,114.91,158.21,153.95,132.48,163.45,159.27,2395.9,2290.5,3992.6,2026-07-15 14:01:42,2026-07-16 04:39:51
2026-07-16 06:00:00,178.82,124.98,167.5,161.7,145.0,163.84,166.33,3277.5,3163.5,5437.6,2026-07-15 14:03:56,2026-07-16 05:39:55
2026-07-16 07:00:00,219.95,133.1,164.73,161.7,144.86,159.06,163.45,3431.1,3366.3,5919.8,2026-07-15 14:04:03,2026-07-16 06:39:25
2026-07-16 08:00:00,198.33,107.56,153.3,111.4,164.8,149.96,151.7,3709.6,3828.8,6524.9,2026-07-15 14:00:33,2026-07-16 07:39:48
2026-07-16 09:00:00,179.48,0.03,132.04,140.25,106.21,129.92,130.63,3715.4,4176.0,6873.2,2026-07-15 14:01:07,2026-07-16 08:39:44
2026-07-16 10:00:00,198.4,86.31,117.67,114.86,110.65,111.41,116.68,4499.9,5217.2,8137.1,2026-07-15 14:00:33,2026-07-16 09:39:58
2026-07-16 11:00:00,149.96,88.16,109.0,101.82,121.48,107.33,106.84,5244.8,6385.6,10200.0,2026-07-15 14:00:33,2026-07-16 10:39:22
2026-07-16 12:00:00,222.28,66.94,102.18,96.82,192.26,117.2,101.68,5742.1,6414.2,10478.7,2026-07-15 14:00:33,2026-07-16 11:39:40
2026-07-16 13:00:00,153.41,66.61,100.8,83.39,130.81,122.92,107.02,6557.8,6793.6,11544.8,2026-07-15 14:08:30,2026-07-16 12:39:50
2026-07-16 14:00:00,145.37,73.9,104.84,95.94,132.19,116.84,113.65,6452.6,6838.4,11596.2,2026-07-15 14:01:07,2026-07-16 13:39:27
2026-07-16 15:00:00,178.84,48.11,114.39,111.91,95.0,123.52,119.81,6206.2,6276.1,10939.6,2026-07-15 14:01:48,2026-07-16 14:39:45
2026-07-16 16:00:00,147.41,72.58,125.26,72.58,115.11,126.8,126.2,4633.9,4700.2,8552.5,2026-07-15 14:00:33,2026-07-16 14:47:28
2026-07-16 17:00:00,194.11,115.74,144.48,158.45,146.79,,141.75,2812.7,2776.2,5166.3,2026-07-15 14:01:46,2026-07-16 14:45:33
2026-07-16 18:00:00,258.12,135.52,182.41,178.09,183.2,,179.61,1944.7,2069.9,3656.9,2026-07-15 14:01:07,2026-07-16 14:45:32
2026-07-16 19:00:00,368.5,166.35,250.93,208.43,247.9,,,2149.1,1926.2,3632.0,2026-07-15 14:00:33,2026-07-16 14:45:01
2026-07-16 20:00:00,398.56,224.09,294.06,285.61,303.53,,,2187.1,1943.4,3785.5,2026-07-15 14:00:33,2026-07-16 14:45:32
2026-07-16 21:00:00,378.83,183.39,250.25,218.89,258.0,,,1976.0,1676.1,3358.0,2026-07-15 14:00:33,2026-07-16 14:45:30
2026-07-16 22:00:00,265.55,182.26,213.14,203.15,212.37,,,1311.5,1158.0,2356.6,2026-07-15 14:02:41,2026-07-16 14:42:32
2026-07-16 23:00:00,240.4,167.07,189.98,194.25,174.0,,,1062.8,1064.1,2064.3,2026-07-15 14:02:42,2026-07-16 14:41:28
